15 19783  0.116 0 0  0 0 0   0.5110821538928921  
15 19782  0.1159823326381414 0.002024479146724887 0  0.0174532925199433 0 0   0.43163958431841  
15 19780  0.1159293359342151 0.004048341617490112 0  0.03490658503988659 0 0   0.408786928159487  
15 19225  0.1158410260315306 0.006070970924181485 0  0.05235987755982989 0 0   0.6652323405469919  
15 19224  0.1157174298301396 0.008091750954318536 0  0.06981317007977318 0 0   0.8017360516897554  
15 19223  0.1155585849786425 0.01011006615872835 0  0.08726646259971647 0 0   0.8052105222077461  
15 19222  0.1153645398627197 0.0121253017390478 0  0.1047197551196598 0 0   0.7977017990058068  
15 19771  0.1151353535903934 0.01413684383499711 0  0.1221730476396031 0 0   0.7538932901890484  
15 19769  0.1148710959740222 0.01614407971136759 0  0.1396263401595464 0 0   0.3836762072837046  
15 19767  0.114571847509036 0.01814639794466678 0  0.1570796326794897 0 0   0.3697573661845195  
15 19766  0.1142376993494161 0.02014318860936392 0  0.1745329251994329 0 0   0.4192043767896344  
15 19764  0.113868753279929 0.0221338434636792 0  0.1919862177193762 0 0   0.7000500765749161  
15 19217  0.1134651216851215 0.02411775613486008 0  0.2094395102393195 0 0   0.7033069806680355  
15 19216  0.1130269275150873 0.02609432230388834 0  0.2268928027592628 0 0   0.7042779528142992  
15 19215  0.1125543042480156 0.02806293988956145 0  0.2443460952792061 0 0   0.673677232794596  
15 19214  0.1120473958495319 0.03002300923189241 0  0.2617993877991494 0 0   0.4521604192613087  
15 19755  0.111506356728845 0.0319739332747719 0  0.2792526803190927 0 0   0.2987301102742183  
15 19753  0.1109313516917121 0.03391511774783747 0  0.296705972839036 0 0   0.3523550464158487  
15 19752  0.1103225558902378 0.03584597134749391 0  0.3141592653589794 0 0   0.4515303862617782  
15 19750  0.1096801547695207 0.03776590591703018 0  0.3316125578789227 0 0   0.5643031193818414  
15 19748  0.1090043440111654 0.03967433662577759 0  0.349065850398866 0 0   0.5682025959548187  
15 19209  0.1082953294736754 0.04157068214725484 0  0.3665191429188093 0 0   0.5625533232836017  
15 19208  0.1075533271297473 0.04345436483624582 0  0.3839724354387526 0 0   0.4938841393615099  
15 19207  0.1067785630004831 0.04532481090475577 0  0.401425727958696 0 0   0.3005930987104298  
15 19206  0.1059712730865417 0.04718145059679284 0  0.4188790204786393 0 0   0.2408860411735292  
15 19739  0.1051317032962514 0.04902371836192115 0  0.4363323129985826 0 0   0.3115086630381639  
15 19737  0.1042601093707034 0.050851053027533 0  0.4537856055185259 0 0   0.3994234287170045  
15 19736  0.1033567568058507 0.05266289796978746 0  0.4712388980384692 0 0   0.3991851094092562  
15 19734  0.1024219207716355 0.05445870128316336 0  0.4886921905584126 0 0   0.4006046631567129  
15 19202  0.1014558860281699 0.05623791594857512 0  0.5061454830783558 0 0   0.3902164056876547  
15 19201  0.1004589468389949 0.05800000000000003 0  0.5235987755982991 0 0   0.3023921343158684  
15 19200  0.09943140688144501 0.05974441668956632 0  0.5410520681182425 0 0   0.1803476937056815  
15 19199  0.09837357915414541 0.06147063465105181 0  0.5585053606381858 0 0   0.1497720964823352  
15 19198  0.09728578588166917 0.06317812806174318 0  0.5759586531581291 0 0   0.1279853890693342  
15 19723  0.09616835841638482 0.06486637680260667 0  0.5934119456780724 0 0   0.08402403824306785  
15 19721  0.09502163713752303 0.06653486661672138 0  0.6108652381980157 0 0   0.05056669355288765  
15 19720  0.09384597134749388 0.06818308926592692 0  0.6283185307179591 0 0   0.04604514142246063  
15 19718  0.09264171916548594 0.06981054268563765 0  0.6457718232379024 0 0   0.04192145494792238  
15 19194  0.09140924741837972 0.0714167311377764 0  0.6632251157578457 0 0   0.01513301651506397  
15 19193  0.09014893152900859 0.0730011653617812 0  0.680678408277789 0 0   -0.007162420426687261  
15 19192  0.08886115540180141 0.07456336272363862 0  0.6981317007977323 0 0   -0.02947095666181279  
15 19191  0.08754631130584152 0.07610284736289889 0  0.7155849933176757 0 0   -0.0421509685246112  
15 19190  0.0862047997553777 0.0776191503376276 0  0.733038285837619 0 0   -0.0393459169525323  
15 19707  0.08483702938782374 0.07911180976724988 0  0.7504915783575623 0 0   -0.03795632968537563  
15 19705  0.0834434168392835 0.08058037097324373 0  0.7679448708775056 0 0   -0.03503408719286244  
15 19704  0.08202438661763947 0.08202438661763957 0  0.7853981633974489 0 0   -0.03000855956057351  
15 19702  0.08058037097324364 0.08344341683928359 0  0.8028514559173923 0 0   -0.03930208295559141  
15 19186  0.07911180976724977 0.08483702938782382 0  0.8203047484373356 0 0   -0.05849853294258062  
15 19185  0.07761915033762749 0.08620479975537779 0  0.8377580409572789 0 0   -0.1004554822502906  
15 19184  0.07610284736289878 0.0875463113058416 0  0.8552113334772222 0 0   -0.1209069293848917  
15 19183  0.07456336272363849 0.08886115540180152 0  0.8726646259971655 0 0   -0.1343317037050786  
15 19693  0.07300116536178107 0.09014893152900869 0  0.8901179185171089 0 0   -0.1718383513745601  
15 19691  0.07141673113777629 0.09140924741837982 0  0.9075712110370522 0 0   -0.1896824072708335  
15 19689  0.06981054268563752 0.09264171916548604 0  0.9250245035569955 0 0   -0.1296497152443065  
15 19688  0.06818308926592681 0.09384597134749396 0  0.9424777960769388 0 0   -0.1385080481095275  
15 19686  0.06653486661672127 0.09502163713752311 0  0.9599310885968821 0 0   -0.2597259993009964  
15 19178  0.06486637680260655 0.09616835841638489 0  0.9773843811168255 0 0   -0.3732935705595803  
15 19177  0.06317812806174306 0.09728578588166925 0  0.9948376736367688 0 0   -0.6944134759016553  
15 19176  0.06147063465105168 0.09837357915414548 0  1.012290966156712 0 0   -1.057387977996935  
15 19175  0.0597444166895662 0.09943140688144508 0  1.029744258676655 0 0   -1.103448863723516  
15 19174  0.0579999999999999 0.100458946838995 0  1.047197551196599 0 0   -0.7418447227071625  
15 19173  0.05623791594857499 0.10145588602817 0  1.064650843716542 0 0   -0.5170095734271783  
15 19674  0.05445870128316323 0.1024219207716356 0  1.082104136236485 0 0   -0.5004805200684806  
15 19672  0.05266289796978732 0.1033567568058507 0  1.099557428756429 0 0   -0.8725043044260842  
15 19670  0.05085105302753287 0.1042601093707034 0  1.117010721276372 0 0   -0.9063695498203406  
15 19669  0.04902371836192102 0.1051317032962514 0  1.134464013796315 0 0   -0.9078859566473239  
15 19667  0.04718145059679271 0.1059712730865418 0  1.151917306316259 0 0   -0.9051950093260481  
