0  0.1138748137478171 20.24878834922178 -0.3846902934057315
0  0.1138748137478171 20.24878834922178 -0.3846902934057315
0  0.1141487076756934 20.28940474653948 -0.385398934873624
0  0.1125196299886329 20.28490625948325 -0.3868705889089682
0  -0.1983423806231102 18.7146649162502 0.07076918037459005
0  -0.1983423806231102 18.7146649162502 0.07076918037459005
0  0.1125196299886329 20.28490625948325 -0.3868705889089682
0  0.1125196299886329 20.28490625948325 -0.3868705889089682
0  0.1138748137478171 20.24878834922178 -0.3846902934057315
0  0.114456134137747 20.49485534154794 -0.4450369367925005
0  0.114456134137747 20.49485534154794 -0.4450369367925005
0  0.1138748137478171 20.24878834922178 -0.3846902934057315
0  0.004554992549912699 0.8099515339688707 -0.01538761173622739
0  0.004166559464128366 0.7608890470185539 -0.01442958884032037
0  0.0182199701996508 3.239806135875483 -0.06155044694490956
0  0.01731497505945849 3.135247318355026 -0.05947312880252338
0  0.07287988079860319 12.95922454350193 -0.2462017877796382
0  0.0709189196044283 12.70840899015548 -0.2413086983001286
0  0.1639797317968808 29.15825522287942 -0.5539540225041855
0  0.1488324773086741 26.74675088937569 -0.5093414102727646
0  0.2915195231944128 51.83689817400772 -0.9848071511185529
0  0.2915195231944128 51.83689817400772 -0.9848071511185529
0  0.1950081530714918 35.43421543504567 -0.6805105914749048
0  0.4554992549912685 80.9951533968871 -1.538761173622926
0  0.2199454490985173 40.1422617855382 -0.7779784353276735
0  0.1138748137478171 20.24878834922178 -0.3846902934057315
0  0.1093343629296868 19.60486514870547 -0.3725892810108593
0  0.1095803710386542 19.64122042172065 -0.3732205684333231
0  0.1095803710386542 19.64122042172065 -0.3732205684333231
0  0.1093343629296868 19.60486514870547 -0.3725892810108593
